employee_id,age,gender,marital_status,education,education_field,department,job_role,job_level,business_travel,distance_from_home_km,num_companies_worked,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,monthly_income_usd,stock_option_level,num_projects_last_year,training_times_last_year,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,relationship_satisfaction,performance_rating,overtime,attrition,join_date
11276,37,Male,Married,5,Marketing,Sales,Manager,1,Non-Travel,1,1,0,0,0,8,10059,2,4,1,2,4,2,3,3,3,Yes,No,2016-11-07
11277,35,Male,Single,4,Life Sciences,Finance,Accountant,2,Travel_Rarely,22,0,1,0,0,0,6232,2,3,4,2,2,3,3,4,4,No,Yes,2018-06-23
11278,40,Male,Divorced,3,Life Sciences,Research & Development,Laboratory Technician,2,Travel_Rarely,13,3,7,1,1,0,9310,0,5,1,4,3,2,4,4,4,Yes,Yes,2020-04-14
11279,42,Female,Single,5,Other,Operations,Specialist,5,Travel_Rarely,1,1,15,5,0,2,20000,0,4,1,3,3,1,3,3,4,No,No,2020-10-03
11280,35,Male,Divorced,4,Life Sciences,Research & Development,Healthcare Representative,1,Travel_Rarely,16,0,1,0,1,12,17398,0,3,1,4,3,3,3,2,4,Yes,Yes,2015-12-18
11281,39,Female,Single,2,Medical,Research & Development,Laboratory Technician,3,Travel_Rarely,5,0,9,1,5,3,13055,2,5,4,2,4,1,2,3,4,No,Yes,2017-09-05
11282,43,Female,Single,5,Medical,Finance,Finance Analyst,3,Travel_Frequently,15,2,13,1,0,8,20000,3,5,4,4,3,4,3,2,4,Yes,No,2017-12-07
11283,24,Female,Single,5,Technical Degree,Research & Development,Research Scientist,1,Travel_Rarely,2,3,1,0,2,0,12990,3,6,1,3,4,3,2,2,4,No,Yes,2018-02-11
11284,38,Female,Single,3,Medical,Research & Development,Healthcare Representative,2,Travel_Frequently,25,2,7,0,0,4,20000,0,5,1,3,3,2,4,2,4,No,No,2015-04-17
11285,51,Female,Married,3,Marketing,Sales,Manager,2,Travel_Rarely,7,3,0,0,7,5,15476,1,6,6,2,3,4,1,4,4,Yes,Yes,2019-11-24
11286,37,Female,Single,4,Other,Sales,Manager,3,Travel_Rarely,6,0,5,0,2,7,7811,0,4,4,3,2,3,3,2,4,Yes,No,2017-09-11
11287,29,Female,Divorced,3,Medical,Operations,Manager,1,Non-Travel,29,1,3,3,0,0,15103,1,3,6,4,4,2,3,3,4,No,No,2021-10-24
11288,26,Female,Married,5,Marketing,Sales,Sales Representative,3,Travel_Frequently,4,1,11,0,3,1,5991,1,4,2,4,3,3,3,4,4,No,No,2020-08-04
11289,46,Male,Divorced,3,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Frequently,6,0,4,1,0,0,14329,0,5,0,3,2,2,3,3,3,No,Yes,2018-09-12
11290,18,Female,Divorced,4,Life Sciences,Research & Development,Manufacturing Director,1,Travel_Rarely,1,1,0,0,1,1,16027,1,5,2,4,2,3,3,2,4,No,No,2015-11-15
11291,27,Female,Married,3,Other,Research & Development,Research Scientist,2,Non-Travel,1,3,0,0,1,2,8355,0,4,1,2,3,3,1,4,4,Yes,Yes,2020-01-21
11292,33,Female,Single,3,Life Sciences,Sales,Manager,1,Travel_Frequently,1,0,3,3,0,0,3648,2,3,5,3,1,1,2,3,3,No,Yes,2018-12-02
11293,47,Female,Married,3,Other,Research & Development,Manufacturing Director,5,Travel_Frequently,8,1,15,5,1,1,6770,1,3,2,2,2,3,2,3,4,No,No,2017-08-20
11294,39,Female,Married,3,Medical,Research & Development,Healthcare Representative,1,Non-Travel,1,0,1,1,2,5,10650,0,4,2,2,2,2,2,3,4,No,No,2016-01-04
11295,30,Female,Married,3,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,6,0,1,1,3,1,7156,1,5,4,2,2,2,2,3,4,No,Yes,2019-05-21
11296,28,Female,Single,4,Technical Degree,Research & Development,Research Scientist,5,Travel_Frequently,6,5,26,0,2,4,7463,0,5,1,2,2,3,2,2,4,No,Yes,2020-06-23
11297,30,Female,Married,4,Medical,Research & Development,Laboratory Technician,2,Travel_Rarely,1,1,7,0,1,0,17397,2,5,2,3,4,4,1,3,4,No,No,2018-04-04
11298,33,Male,Married,2,Medical,Research & Development,Laboratory Technician,2,Travel_Frequently,2,0,0,0,2,1,5848,1,4,2,2,3,2,4,4,4,No,No,2021-07-17
11299,27,Male,Single,3,Medical,Sales,Sales Representative,2,Non-Travel,8,2,8,1,0,3,7602,3,5,1,3,1,3,4,2,4,No,Yes,2021-06-25
11300,33,Male,Single,3,Life Sciences,Sales,Sales Representative,1,Travel_Rarely,14,5,0,0,0,2,8247,3,2,2,3,4,2,2,4,4,Yes,No,2021-10-09
11301,38,Male,Single,5,Medical,Operations,Director,3,Travel_Rarely,4,0,5,4,0,1,20000,3,4,0,4,4,3,2,3,3,Yes,No,2018-05-12
11302,52,Female,Married,2,Medical,Research & Development,Laboratory Technician,3,Travel_Frequently,2,1,9,0,0,3,6933,1,4,6,2,4,2,2,2,4,No,No,2020-05-25
11303,30,Female,Divorced,3,Life Sciences,Operations,Manager,1,Travel_Rarely,16,3,1,1,0,0,8588,0,3,2,3,4,1,3,3,4,No,Yes,2016-09-03
11304,26,Female,Married,4,Technical Degree,Research & Development,Laboratory Technician,2,Travel_Rarely,13,0,0,0,3,0,6564,3,6,1,4,3,4,2,1,4,Yes,No,2017-07-05
11305,29,Male,Married,4,Human Resources,Sales,Sales Representative,2,Travel_Rarely,24,1,2,1,0,0,7212,1,5,2,4,3,2,4,2,4,Yes,No,2016-02-07
11306,37,Male,Married,2,Human Resources,Research & Development,Healthcare Representative,5,Travel_Rarely,3,1,20,0,8,4,9659,2,5,3,3,2,2,1,4,4,Yes,Yes,2020-01-21
11307,33,Female,Single,3,Medical,Sales,Sales Executive,2,Travel_Rarely,18,1,1,1,1,1,5325,0,6,6,1,3,3,1,3,4,No,No,2019-04-28
11308,21,Male,Divorced,4,Life Sciences,Sales,Sales Representative,2,Travel_Rarely,7,0,3,0,0,0,16732,0,5,1,3,3,3,4,1,4,Yes,No,2016-12-10
11309,37,Male,Single,5,Medical,Sales,Manager,2,Travel_Rarely,1,0,1,0,4,1,6679,2,4,3,3,3,1,3,1,4,No,No,2020-04-03
11310,21,Male,Divorced,3,Marketing,Research & Development,Laboratory Technician,2,Travel_Rarely,1,0,0,0,1,1,7416,2,6,3,1,3,1,3,3,4,No,No,2017-06-17
11311,39,Male,Single,4,Life Sciences,Operations,Specialist,1,Travel_Rarely,4,0,1,1,2,0,20000,0,3,5,1,2,1,4,4,3,No,No,2019-09-02
11312,30,Male,Married,4,Technical Degree,Human Resources,HR,2,Travel_Frequently,2,0,1,0,1,1,16769,1,7,3,2,2,3,3,2,4,Yes,No,2017-10-03
11313,35,Male,Single,5,Technical Degree,Research & Development,Manufacturing Director,3,Travel_Rarely,1,1,5,0,2,0,5159,3,3,6,1,1,2,4,3,4,No,Yes,2019-11-06
11314,35,Male,Divorced,3,Life Sciences,Marketing,Marketing Manager,2,Travel_Rarely,1,4,2,2,2,3,7368,2,6,4,3,4,3,3,4,4,No,No,2016-03-24
11315,18,Male,Single,3,Medical,Finance,Accountant,1,Travel_Rarely,27,9,0,0,2,0,7972,2,4,2,4,4,3,2,4,4,No,No,2016-08-16
11316,41,Female,Single,2,Medical,Research & Development,Laboratory Technician,2,Travel_Rarely,10,0,1,1,0,1,3613,0,5,5,4,3,4,4,2,4,No,Yes,2021-04-09
11317,35,Female,Married,4,Life Sciences,Operations,Specialist,3,Travel_Rarely,1,0,11,0,0,1,18853,2,6,2,4,3,1,3,2,4,No,No,2021-08-13
11318,40,Male,Divorced,4,Technical Degree,Finance,Auditor,3,Travel_Frequently,21,4,5,1,7,8,11729,2,4,4,1,2,3,2,4,4,No,Yes,2021-03-03
11319,41,Female,Married,3,Life Sciences,Human Resources,Human Resources,4,Travel_Rarely,20,3,14,0,6,0,4622,2,5,0,2,4,3,3,1,4,No,No,2016-05-21
11320,35,Female,Divorced,4,Marketing,Human Resources,Human Resources,1,Travel_Rarely,18,0,4,2,1,0,10866,1,6,6,1,4,1,2,3,4,No,No,2019-11-24
11321,23,Male,Married,4,Medical,Sales,Manager,1,Travel_Rarely,19,3,2,1,1,0,15970,1,4,2,4,3,2,4,1,4,No,No,2016-08-22
11322,39,Female,Married,3,Life Sciences,Finance,Finance Analyst,2,Travel_Rarely,3,0,1,0,0,1,13989,2,4,2,4,4,3,3,2,4,Yes,Yes,2019-01-30
11323,41,Female,Single,3,Technical Degree,Sales,Manager,1,Travel_Rarely,2,9,2,1,1,1,12293,2,5,0,1,2,3,4,3,4,No,No,2019-12-18
11324,34,Male,Single,4,Marketing,Research & Development,Manufacturing Director,3,Travel_Rarely,6,4,5,0,3,3,17971,0,4,2,2,3,3,3,3,4,No,No,2018-12-31
11325,46,Female,Divorced,2,Technical Degree,Finance,Finance Analyst,2,Travel_Frequently,16,3,4,3,2,0,5263,1,4,2,3,4,3,3,2,3,Yes,Yes,2017-06-17
11326,35,Female,Single,4,Technical Degree,Sales,Sales Executive,1,Travel_Rarely,27,5,0,0,0,0,12696,2,6,4,2,2,3,2,1,4,No,No,2015-06-21
11327,35,Female,Married,2,Marketing,Research & Development,Manufacturing Director,1,Travel_Frequently,10,0,1,1,1,3,5143,0,4,3,3,2,2,3,1,4,No,Yes,2015-04-11
11328,39,Female,Divorced,2,Life Sciences,Sales,Sales Executive,1,Travel_Frequently,6,1,3,2,0,1,9604,0,7,3,2,1,2,4,2,4,No,Yes,2016-01-16
11329,33,Male,Married,5,Marketing,Marketing,Marketing Representative,2,Travel_Frequently,1,1,0,0,1,3,11413,3,5,6,3,1,3,3,2,4,No,No,2017-08-29
11330,29,Male,Divorced,4,Medical,Finance,Auditor,3,Non-Travel,3,0,10,0,0,3,9785,2,7,3,3,2,4,3,3,4,No,No,2021-01-30
11331,31,Male,Married,2,Technical Degree,Finance,Accountant,1,Travel_Frequently,12,7,3,1,0,1,8539,2,2,1,4,4,4,1,2,4,No,No,2018-08-07
11332,36,Male,Married,2,Human Resources,Sales,Sales Representative,2,Travel_Rarely,29,0,0,0,3,9,4309,0,7,3,3,2,2,4,3,3,Yes,No,2018-07-16
11333,18,Female,Married,3,Marketing,Human Resources,Human Resources,1,Travel_Frequently,4,0,1,0,0,4,10893,0,4,6,3,4,4,3,2,4,Yes,No,2018-09-05
11334,41,Female,Married,4,Marketing,Research & Development,Healthcare Representative,1,Travel_Frequently,3,5,2,1,0,4,1951,1,6,3,3,3,3,2,3,4,Yes,Yes,2020-08-08
11335,29,Female,Divorced,4,Life Sciences,Research & Development,Manufacturing Director,4,Travel_Frequently,1,2,18,4,1,6,15048,1,5,1,1,1,3,2,4,4,No,Yes,2019-02-28
11336,25,Female,Married,3,Technical Degree,Sales,Sales Representative,4,Travel_Rarely,1,6,14,1,1,0,8376,1,4,1,1,2,3,4,2,4,No,Yes,2020-08-13
11337,51,Female,Married,3,Other,Research & Development,Healthcare Representative,3,Travel_Rarely,1,5,6,1,5,1,7550,0,5,2,2,3,3,3,1,4,No,No,2019-12-01
11338,43,Female,Married,5,Technical Degree,Operations,Specialist,2,Travel_Rarely,15,2,0,0,2,0,20000,2,2,1,2,3,3,1,2,4,No,No,2016-06-24
11339,35,Male,Divorced,3,Technical Degree,Finance,Auditor,1,Travel_Frequently,11,0,0,0,0,1,8541,0,5,3,3,4,3,4,3,4,No,No,2015-04-05
11340,47,Female,Single,1,Medical,Sales,Sales Representative,2,Travel_Rarely,11,4,0,0,2,3,7302,0,6,3,4,3,4,4,2,4,Yes,No,2016-10-08
11341,33,Male,Married,4,Marketing,Operations,Manager,2,Travel_Rarely,1,0,1,0,2,0,6298,2,4,2,2,4,1,1,4,4,No,No,2015-10-09
11342,28,Male,Married,5,Life Sciences,Sales,Sales Executive,5,Travel_Rarely,15,2,23,0,2,1,14168,0,5,2,4,1,3,2,3,4,No,No,2020-04-08
11343,35,Male,Single,4,Other,Research & Development,Healthcare Representative,1,Travel_Rarely,5,9,0,0,0,2,14067,0,5,2,2,3,3,2,2,4,Yes,No,2020-09-21
11344,22,Female,Married,2,Human Resources,Research & Development,Research Scientist,1,Travel_Frequently,1,3,0,0,6,1,15813,1,6,3,3,3,2,4,3,4,Yes,No,2018-07-03
11345,34,Male,Married,2,Technical Degree,Human Resources,HR,2,Travel_Rarely,12,2,5,1,0,3,5841,0,5,0,1,3,3,3,4,4,No,No,2015-05-21
11346,33,Female,Divorced,3,Other,Operations,Manager,2,Travel_Rarely,2,9,0,0,3,0,20000,1,3,3,4,3,3,2,4,3,No,Yes,2015-01-14
11347,45,Female,Married,2,Human Resources,Sales,Manager,2,Travel_Rarely,2,5,6,5,0,1,9514,2,4,1,4,4,3,3,1,4,No,No,2017-09-25
11348,47,Male,Single,3,Technical Degree,Sales,Manager,1,Travel_Rarely,1,9,0,0,1,2,12538,1,4,2,2,3,3,2,4,3,No,No,2016-01-09
11349,31,Male,Divorced,3,Technical Degree,Operations,Manager,1,Travel_Rarely,18,3,0,0,2,0,15797,0,6,5,3,3,1,4,3,4,No,No,2021-11-04
11350,36,Female,Single,3,Life Sciences,Human Resources,HR,5,Travel_Rarely,24,0,19,0,1,1,7599,0,3,1,2,2,2,3,3,3,Yes,Yes,2021-08-18
11351,36,Male,Married,3,Life Sciences,Research & Development,Research Scientist,3,Travel_Rarely,7,2,7,4,2,2,14206,3,4,3,3,1,3,3,4,4,No,No,2015-08-30
11352,30,Male,Single,3,Marketing,Operations,Specialist,1,Travel_Rarely,18,1,1,1,0,12,16535,0,3,1,3,3,2,4,3,3,No,No,2020-12-19
11353,28,Female,Married,4,Life Sciences,Marketing,Marketing Representative,4,Travel_Rarely,2,1,10,0,4,5,17345,0,4,5,4,3,3,3,4,4,No,No,2018-12-11
11354,29,Female,Married,3,Marketing,Research & Development,Healthcare Representative,2,Non-Travel,11,0,0,0,0,3,11244,2,7,1,3,4,3,3,3,3,No,No,2016-06-06
11355,38,Female,Married,4,Other,Operations,Director,4,Travel_Rarely,9,2,17,0,0,0,11710,3,6,2,2,4,1,3,2,4,No,No,2020-07-13
11356,47,Female,Married,3,Other,Marketing,Marketing Representative,2,Travel_Frequently,6,7,9,2,0,0,11795,0,5,3,1,3,3,3,3,4,Yes,Yes,2017-06-24
11357,24,Male,Single,4,Human Resources,Research & Development,Manufacturing Director,4,Travel_Rarely,2,3,11,0,2,2,8642,1,2,2,3,3,4,3,3,4,No,Yes,2018-07-22
11358,27,Male,Married,1,Marketing,Research & Development,Research Scientist,2,Travel_Frequently,1,1,1,0,0,3,8696,0,7,3,3,2,3,4,4,4,Yes,Yes,2017-12-31
11359,55,Male,Single,4,Technical Degree,Sales,Sales Representative,2,Travel_Frequently,1,0,4,0,1,1,13850,1,5,6,2,4,3,3,3,3,No,No,2019-12-08
11360,48,Female,Married,3,Life Sciences,Research & Development,Healthcare Representative,2,Travel_Rarely,1,5,2,2,0,0,19219,0,4,2,3,3,4,3,2,4,Yes,No,2020-02-06
11361,34,Female,Married,3,Human Resources,Research & Development,Laboratory Technician,3,Travel_Rarely,1,0,8,5,0,0,3562,2,4,0,3,3,4,3,1,4,No,No,2020-04-07
11362,27,Male,Married,3,Life Sciences,Sales,Manager,1,Non-Travel,4,1,0,0,1,0,13620,1,5,4,3,2,3,3,1,4,No,No,2015-09-20
11363,25,Male,Single,2,Technical Degree,Research & Development,Manufacturing Director,2,Travel_Rarely,8,6,4,0,1,2,14869,0,7,6,4,4,4,3,1,3,Yes,No,2016-06-15
11364,30,Male,Married,4,Medical,Research & Development,Manufacturing Director,2,Non-Travel,8,0,6,1,0,1,4083,0,4,0,2,3,2,2,1,4,No,No,2019-07-23
11365,41,Female,Single,3,Human Resources,Sales,Sales Representative,2,Travel_Frequently,6,1,4,0,0,0,16067,2,3,4,3,4,2,3,3,3,Yes,No,2015-06-16
11366,31,Female,Married,3,Other,Sales,Manager,2,Travel_Rarely,3,0,7,0,1,0,10030,0,5,1,4,2,3,3,4,4,No,Yes,2015-02-07
11367,23,Male,Divorced,4,Technical Degree,Operations,Specialist,4,Non-Travel,9,0,15,1,0,4,7298,0,4,5,2,4,3,3,3,4,No,Yes,2017-02-15
11368,43,Male,Married,3,Other,Research & Development,Healthcare Representative,2,Travel_Frequently,1,2,6,0,0,0,5484,2,3,3,2,3,2,4,3,4,No,No,2019-05-04
11369,43,Female,Single,3,Life Sciences,Operations,Specialist,5,Travel_Frequently,17,1,15,1,0,2,19755,1,6,2,2,3,2,4,3,4,No,No,2018-12-22
11370,30,Female,Married,3,Life Sciences,Sales,Manager,4,Travel_Rarely,1,2,11,0,2,0,12439,3,3,4,2,2,2,3,3,3,Yes,No,2018-07-28
11371,43,Female,Single,2,Human Resources,Research & Development,Manufacturing Director,2,Travel_Rarely,16,9,0,0,3,2,10585,3,4,3,4,1,4,3,2,4,Yes,Yes,2016-03-12
11372,20,Female,Single,5,Medical,Research & Development,Research Scientist,3,Travel_Rarely,5,7,6,2,0,0,8923,2,5,4,4,4,3,3,4,3,No,Yes,2017-10-03
11373,18,Male,Married,3,Life Sciences,Operations,Specialist,2,Travel_Rarely,15,1,4,2,11,1,5459,0,5,5,3,2,2,3,2,4,No,No,2019-11-01
11374,27,Male,Married,4,Human Resources,Sales,Manager,2,Travel_Rarely,5,4,3,0,3,1,8695,2,5,1,3,4,3,2,3,4,No,No,2017-04-28
11375,35,Female,Single,1,Human Resources,Operations,Specialist,1,Travel_Rarely,17,0,3,1,0,0,3851,3,3,4,3,1,3,3,4,3,No,Yes,2020-09-13
11376,23,Male,Married,2,Medical,Research & Development,Manufacturing Director,1,Travel_Rarely,2,4,1,1,0,6,7535,1,4,3,2,4,3,2,1,4,No,No,2017-10-29
11377,33,Female,Married,2,Life Sciences,Research & Development,Research Scientist,1,Travel_Rarely,12,0,3,0,2,4,16548,1,2,5,3,4,3,3,2,4,Yes,Yes,2017-02-20
11378,40,Female,Married,3,Life Sciences,Research & Development,Manufacturing Director,4,Travel_Rarely,6,0,11,3,3,2,12186,0,3,4,1,1,3,2,3,3,Yes,No,2015-01-16
11379,19,Male,Single,4,Technical Degree,Finance,Finance Analyst,2,Travel_Rarely,2,1,4,1,3,1,20000,0,7,1,3,2,3,2,4,4,No,No,2017-10-19
11380,44,Male,Married,3,Life Sciences,Operations,Director,2,Travel_Rarely,1,4,8,5,2,0,11182,0,3,2,4,3,4,3,4,3,No,No,2016-01-25
11381,44,Female,Single,5,Medical,Research & Development,Healthcare Representative,1,Travel_Rarely,8,1,2,1,1,0,5963,2,4,2,2,4,3,4,3,4,Yes,Yes,2017-10-03
11382,48,Male,Married,2,Medical,Finance,Finance Analyst,1,Non-Travel,2,1,0,0,2,1,7004,2,7,6,4,3,2,3,4,4,No,No,2018-10-12
11383,42,Male,Married,2,Medical,Sales,Sales Representative,1,Non-Travel,7,0,3,1,0,0,20000,1,4,1,4,3,3,3,4,3,No,No,2015-03-12
11384,26,Male,Single,4,Medical,Operations,Specialist,2,Travel_Rarely,12,2,4,2,1,0,8767,0,6,2,4,2,3,1,1,4,No,No,2015-03-08
11385,21,Female,Married,4,Life Sciences,Marketing,Marketing Representative,2,Travel_Rarely,1,4,2,2,1,0,3573,1,7,3,4,2,3,3,3,4,No,Yes,2015-10-04
11386,44,Male,Married,3,Life Sciences,Sales,Sales Executive,1,Non-Travel,1,0,4,1,3,2,15713,2,7,3,1,4,3,3,4,4,Yes,No,2019-10-20
11387,30,Male,Married,2,Technical Degree,Sales,Sales Representative,2,Travel_Rarely,3,2,0,0,4,4,4933,3,5,1,3,4,3,4,2,4,Yes,No,2019-02-07
11388,41,Female,Married,2,Life Sciences,Research & Development,Laboratory Technician,2,Non-Travel,2,1,0,0,0,0,6950,0,5,6,3,4,3,4,4,4,No,No,2021-05-18
11389,32,Female,Married,1,Technical Degree,Research & Development,Healthcare Representative,2,Travel_Rarely,16,0,7,1,0,2,18245,0,5,2,4,1,4,3,2,4,No,Yes,2016-04-15
11390,29,Male,Divorced,4,Technical Degree,Marketing,Marketing Manager,2,Travel_Rarely,26,3,1,0,1,13,6533,0,3,3,1,4,2,3,3,4,No,No,2021-01-27
11391,31,Female,Divorced,4,Medical,Research & Development,Healthcare Representative,4,Travel_Rarely,2,0,10,1,1,2,9092,0,7,1,3,3,3,2,3,4,Yes,No,2018-09-13
11392,31,Female,Married,1,Technical Degree,Sales,Sales Representative,3,Travel_Rarely,7,6,5,0,1,1,8581,2,5,2,3,1,3,3,3,3,No,Yes,2015-03-22
11393,38,Female,Married,4,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,6,2,2,0,0,6,4700,3,6,3,3,2,3,3,3,4,Yes,No,2015-03-13
11394,33,Male,Married,2,Technical Degree,Sales,Sales Representative,2,Travel_Rarely,29,2,3,1,0,3,10478,0,3,4,3,2,4,4,4,4,Yes,No,2016-01-14
11395,42,Female,Married,3,Life Sciences,Research & Development,Research Scientist,3,Travel_Rarely,9,5,6,2,0,1,9285,2,7,4,3,3,3,3,2,4,No,No,2019-11-01
11396,25,Male,Married,5,Medical,Marketing,Marketing Manager,2,Travel_Rarely,14,4,0,0,4,2,14321,0,7,3,2,3,3,3,3,4,Yes,Yes,2017-03-02
11397,33,Female,Married,1,Life Sciences,Research & Development,Healthcare Representative,2,Travel_Rarely,1,0,1,0,2,1,9461,0,6,4,2,3,4,3,1,4,No,Yes,2016-01-21
11398,28,Male,Married,4,Marketing,Research & Development,Research Scientist,1,Travel_Rarely,29,0,2,0,1,1,20000,1,6,6,4,3,4,3,3,4,No,No,2019-01-18
11399,37,Female,Married,3,Human Resources,Operations,Manager,2,Travel_Rarely,1,1,4,0,0,4,8186,1,6,3,3,3,3,4,4,4,No,No,2017-04-04
11400,39,Female,Divorced,3,Medical,Research & Development,Healthcare Representative,2,Non-Travel,6,1,2,0,0,5,18478,0,7,0,2,2,2,2,1,4,No,No,2021-07-27
11401,41,Male,Married,4,Medical,Sales,Sales Representative,1,Travel_Rarely,1,1,0,0,0,0,7183,0,6,2,2,2,2,3,2,4,Yes,Yes,2015-04-20
11402,48,Female,Married,5,Other,Marketing,Marketing Representative,2,Travel_Rarely,5,3,3,3,3,1,12231,1,5,0,3,2,4,4,3,4,No,No,2020-02-21
11403,30,Female,Married,3,Marketing,Human Resources,Human Resources,5,Travel_Rarely,9,6,16,1,0,5,15383,1,4,6,3,4,1,3,4,3,Yes,No,2021-07-03
11404,28,Female,Divorced,3,Marketing,Finance,Auditor,2,Travel_Rarely,4,4,2,0,5,3,6254,1,5,4,4,2,1,2,2,4,Yes,Yes,2016-01-07
11405,45,Male,Single,1,Technical Degree,Research & Development,Healthcare Representative,1,Travel_Rarely,1,1,0,0,0,2,2976,0,6,3,4,3,2,3,4,3,No,Yes,2015-08-31
11406,32,Female,Married,3,Technical Degree,Operations,Specialist,1,Travel_Rarely,29,2,1,1,1,9,8787,1,4,1,2,2,4,1,3,4,No,Yes,2021-01-09
11407,33,Female,Single,3,Marketing,Research & Development,Manufacturing Director,4,Travel_Rarely,3,0,15,1,2,0,7622,0,3,5,4,1,4,4,2,4,No,Yes,2015-05-01
11408,52,Female,Married,3,Life Sciences,Operations,Director,1,Travel_Rarely,12,2,3,1,7,4,10594,2,3,3,4,2,4,3,1,4,No,Yes,2015-11-11
11409,43,Male,Single,3,Life Sciences,Human Resources,HR,3,Travel_Rarely,1,1,9,0,5,0,17606,1,6,3,4,4,2,3,3,4,No,No,2018-03-09
11410,47,Male,Single,4,Human Resources,Sales,Sales Executive,3,Travel_Rarely,12,0,9,0,2,0,8666,1,3,2,3,1,3,4,1,4,No,No,2019-10-25
11411,44,Male,Divorced,5,Marketing,Finance,Auditor,2,Travel_Rarely,2,7,0,0,1,0,4775,1,5,3,2,4,3,2,3,4,No,Yes,2021-05-17
11412,32,Female,Married,4,Technical Degree,Sales,Manager,1,Travel_Rarely,1,1,2,2,1,6,8711,0,4,3,3,3,2,3,2,4,No,No,2021-06-05
11413,35,Female,Single,4,Technical Degree,Finance,Auditor,1,Travel_Rarely,1,2,4,0,0,0,7384,3,3,1,2,3,3,3,1,3,Yes,No,2016-01-22
11414,41,Male,Married,4,Technical Degree,Research & Development,Healthcare Representative,3,Non-Travel,5,2,5,0,1,0,6919,0,4,2,2,3,3,3,4,4,No,No,2019-01-03
11415,47,Female,Married,3,Life Sciences,Human Resources,HR,1,Travel_Rarely,1,4,0,0,0,0,5744,1,6,4,1,4,1,4,1,4,No,No,2015-07-13
11416,40,Male,Married,4,Technical Degree,Research & Development,Research Scientist,1,Travel_Rarely,4,2,0,0,6,0,8205,2,6,3,2,1,2,3,1,4,No,No,2016-04-20
11417,29,Female,Single,3,Human Resources,Marketing,Marketing Representative,2,Travel_Rarely,3,1,2,2,1,1,6401,2,5,0,4,3,3,4,3,4,Yes,No,2016-02-13
11418,34,Male,Married,3,Marketing,Research & Development,Healthcare Representative,3,Travel_Frequently,2,4,8,4,1,3,7992,1,5,3,3,3,3,3,4,4,No,Yes,2015-02-27
11419,37,Female,Married,4,Technical Degree,Research & Development,Healthcare Representative,1,Travel_Rarely,1,2,2,2,0,0,6995,3,7,4,3,2,2,3,3,4,No,No,2020-11-24
11420,28,Female,Married,3,Technical Degree,Sales,Manager,5,Travel_Rarely,7,1,30,3,0,0,6192,0,2,2,2,3,4,4,3,3,No,Yes,2020-05-30
11421,33,Male,Divorced,4,Medical,Research & Development,Research Scientist,3,Travel_Rarely,19,5,6,0,3,2,12295,1,3,3,3,3,4,2,3,4,No,No,2016-05-27
11422,30,Female,Married,2,Marketing,Research & Development,Healthcare Representative,1,Travel_Rarely,3,2,0,0,0,4,8414,3,3,6,4,4,4,4,4,4,No,No,2018-07-31
11423,26,Female,Single,4,Life Sciences,Operations,Director,5,Non-Travel,9,1,19,4,5,0,15312,0,2,3,2,1,1,3,3,4,No,No,2016-06-02
11424,19,Female,Married,3,Human Resources,Research & Development,Laboratory Technician,2,Travel_Rarely,10,0,4,0,0,1,8060,0,4,2,2,2,2,2,3,3,Yes,Yes,2017-11-25
11425,40,Female,Single,4,Other,Research & Development,Laboratory Technician,2,Travel_Frequently,15,1,2,2,3,5,19895,0,5,5,4,1,2,3,3,4,Yes,Yes,2020-10-08
11426,24,Female,Divorced,3,Human Resources,Research & Development,Research Scientist,2,Travel_Rarely,29,3,4,4,2,1,6793,2,5,5,4,4,1,3,2,4,No,No,2019-03-04
11427,41,Male,Married,3,Medical,Sales,Sales Representative,1,Travel_Rarely,3,3,3,0,2,3,9845,1,6,3,4,4,3,2,3,4,Yes,Yes,2016-03-25
11428,38,Female,Married,3,Life Sciences,Finance,Accountant,1,Travel_Frequently,4,1,2,1,0,3,14210,0,6,1,4,3,3,4,1,4,Yes,No,2016-05-01
11429,46,Male,Married,3,Life Sciences,Sales,Manager,1,Travel_Frequently,16,1,2,2,0,0,5664,1,6,2,1,3,3,1,3,4,No,No,2015-05-31
11430,42,Male,Single,3,Life Sciences,Human Resources,Human Resources,2,Travel_Rarely,16,0,3,0,0,0,9744,1,6,3,2,2,3,3,3,4,No,Yes,2019-01-31
11431,34,Male,Divorced,3,Medical,Marketing,Marketing Manager,2,Travel_Rarely,29,0,2,2,1,11,9405,1,3,4,3,2,3,2,2,4,Yes,No,2021-03-14
11432,36,Female,Single,5,Human Resources,Research & Development,Healthcare Representative,2,Travel_Rarely,14,0,1,0,0,1,11978,2,3,3,4,1,2,3,2,4,No,Yes,2019-10-03
11433,40,Male,Divorced,3,Life Sciences,Operations,Director,1,Travel_Rarely,3,1,3,0,0,0,4638,3,3,2,3,3,4,3,4,4,Yes,No,2018-08-28
11434,47,Male,Divorced,5,Life Sciences,Research & Development,Research Scientist,3,Travel_Rarely,1,0,11,4,3,0,12940,0,5,3,4,3,3,4,3,4,No,No,2017-12-08
